# f,A,E,T
1.000000000000000021e-03,4.032311603402849056e-46,4.032311603402849056e-46,6.536805119251118347e-58
1.009262190987047277e-03,4.032310890577969720e-46,4.032310890577969720e-46,6.783399266937367936e-58
1.018610170155975336e-03,4.032310164513336788e-46,4.032310164513336788e-46,7.039315611041042564e-58
1.028044732093309679e-03,4.032309424963532428e-46,4.032309424963532428e-46,7.304907681220824573e-58
1.037566678745185890e-03,4.032308671678620122e-46,4.032308671678620122e-46,7.580542477218312329e-58
1.047176819485520164e-03,4.032307904404032652e-46,4.032307904404032652e-46,7.866600985651089474e-58
1.056875971184803890e-03,4.032307122880512198e-46,4.032307122880512198e-46,8.163478716813963357e-58
1.066664958279538774e-03,4.032306326844022447e-46,4.032306326844022447e-46,8.471586262301895251e-58
1.076544612842315982e-03,4.032305516025645126e-46,4.032305516025645126e-46,8.791349874279573482e-58
1.086515774652538433e-03,4.032304690151512336e-46,4.032304690151512336e-46,9.123212067188872263e-58
1.096579291267809871e-03,4.032303848942694529e-46,4.032303848942694529e-46,9.467632242885139392e-58
1.106736018095973379e-03,4.032302992115131283e-46,4.032302992115131283e-46,9.825087340018051205e-58
1.116986818467822530e-03,4.032302119379513840e-46,4.032302119379513840e-46,1.019607250867431016e-57
1.127332563710487130e-03,4.032301230441204206e-46,4.032301230441204206e-46,1.058110181128332150e-57
1.137774133221491381e-03,4.032300325000141809e-46,4.032300325000141809e-46,1.098070895076373358e-57
1.148312414543511137e-03,4.032299402750722925e-46,4.032299402750722925e-46,1.139544802707776372e-57
1.158948303439810527e-03,4.032298463381724448e-46,4.032298463381724448e-46,1.182589432324038951e-57
1.169682703970384603e-03,4.032297506576183318e-46,4.032297506576183318e-46,1.227264512200412800e-57
1.180516528568805639e-03,4.032296532011311732e-46,4.032296532011311732e-46,1.273632055436795302e-57
1.191450698119775895e-03,4.032295539358362572e-46,4.032295539358362572e-46,1.321756448128715057e-57
1.202486142037412220e-03,4.032294528282551620e-46,4.032294528282551620e-46,1.371704540974585552e-57
1.213623798344240588e-03,4.032293498442922200e-46,4.032293498442922200e-46,1.423545744475241859e-57
1.224864613750930708e-03,4.032292449492244841e-46,4.032292449492244841e-46,1.477352127847036881e-57
1.236209543736769200e-03,4.032291381076906033e-46,4.032291381076906033e-46,1.533198521815819593e-57
1.247659552630869806e-03,4.032290292836794662e-46,4.032290292836794662e-46,1.591162625434691526e-57
1.259215613694150996e-03,4.032289184405163547e-46,4.032289184405163547e-46,1.651325117087437063e-57
1.270878709202058216e-03,4.032288055408533756e-46,4.032288055408533756e-46,1.713769769854004447e-57
1.282649830528059809e-03,4.032286905466548375e-46,4.032286905466548375e-46,1.778583571395223723e-57
1.294529978227915981e-03,4.032285734191882264e-46,4.032285734191882264e-46,1.845856848558657397e-57
1.306520162124721234e-03,4.032284541190070154e-46,4.032284541190070154e-46,1.915683396875963320e-57
1.318621401394748458e-03,4.032283326059425742e-46,4.032283326059425742e-46,1.988160615157659414e-57
1.330834724654074734e-03,4.032282088390869008e-46,4.032282088390869008e-46,2.063389645390913887e-57
1.343161170046015297e-03,4.032280827767814194e-46,4.032280827767814194e-46,2.141475518148177716e-57
1.355601785329368925e-03,4.032279543766036016e-46,4.032279543766036016e-46,2.222527303728544201e-57
1.368157627967471913e-03,4.032278235953519530e-46,4.032278235953519530e-46,2.306658269272508381e-57
1.380829765218092317e-03,4.032276903890323225e-46,4.032276903890323225e-46,2.393986042074198607e-57
1.393619274224142113e-03,4.032275547128446008e-46,4.032275547128446008e-46,2.484632779355068606e-57
1.406527242105236331e-03,4.032274165211664628e-46,4.032274165211664628e-46,2.578725344759235257e-57
1.419554766050101563e-03,4.032272757675404546e-46,4.032272757675404546e-46,2.676395491825629617e-57
1.432702953409831009e-03,4.032271324046564137e-46,4.032271324046564137e-46,2.777780054748124784e-57
1.445972921792019680e-03,4.032269863843394118e-46,4.032269863843394118e-46,2.883021146693615310e-57
1.459365799155756122e-03,4.032268376575306971e-46,4.032268376575306971e-46,2.992266365994219266e-57
1.472882723907501879e-03,4.032266861742740808e-46,4.032266861742740808e-46,3.105669010538985116e-57
1.486524844997857194e-03,4.032265318836995245e-46,4.032265318836995245e-46,3.223388300685131658e-57
1.500293322019218348e-03,4.032263747340061824e-46,4.032263747340061824e-46,3.345589611055722632e-57
1.514189325304352018e-03,4.032262146724455990e-46,4.032262146724455990e-46,3.472444711564897193e-57
1.528214036025869315e-03,4.032260516453049068e-46,4.032260516453049068e-46,3.604132018053599412e-57
1.542368646296628969e-03,4.032258855978901025e-46,4.032258855978901025e-46,3.740836852946523171e-57
1.556654359271062099e-03,4.032257164745072216e-46,4.032257164745072216e-46,3.882751716316531122e-57
1.571072389247450424e-03,4.032255442184456927e-46,4.032255442184456927e-46,4.030076567782748147e-57
1.585623961771137104e-03,4.032253687719592011e-46,4.032253687719592011e-46,4.183019119718351846e-57
1.600310313738700137e-03,4.032251900762483422e-46,4.032251900762483422e-46,4.341795142192041302e-57
1.615132693503091351e-03,4.032250080714399304e-46,4.032250080714399304e-46,4.506628780150642273e-57
1.630092360979741193e-03,4.032248226965696520e-46,4.032248226965696520e-46,4.677752883342733652e-57
1.645190587753662514e-03,4.032246338895611404e-46,4.032246338895611404e-46,4.855409349509416537e-57
1.660428657187529473e-03,4.032244415872083185e-46,4.032244415872083185e-46,5.039849481373762036e-57
1.675807864530767148e-03,4.032242457251523734e-46,4.032242457251523734e-46,5.231334358030687659e-57
1.691329517029648791e-03,4.032240462378626983e-46,4.032240462378626983e-46,5.430135221308762826e-57
