42383212.547395 1.1372958861 1.3069383722 1.1615178960 -0.6413581812 -0.4959377050 -0.6655801910
42704297.490935 1.0770930761 1.2571136572 1.1115293460 -0.6113386936 -0.4657543824 -0.6457749635
43025382.434476 1.0147562102 1.2051669244 1.0601773264 -0.5798729041 -0.4348833061 -0.6252940203
43346467.378017 0.9513112967 1.1521355586 1.0086610835 -0.5473928859 -0.4039184108 -0.6047426727
43667552.321558 0.8878032085 1.0989874308 0.9581891437 -0.5143007478 -0.3735024607 -0.5846866831
43988637.265099 0.8252944659 1.0466025084 0.9099411987 -0.4809778878 -0.3443165781 -0.5656246206
44309722.208640 0.7648627153 0.9957641346 0.8650287546 -0.4477990477 -0.3170636676 -0.5479650869
44630807.152181 0.7075949167 0.9471604611 0.8244567324 -0.4151493227 -0.2924455940 -0.5320111384
44951892.095722 0.6545762409 0.9013955204 0.7890887254 -0.3834415179 -0.2711347230 -0.5179540024
45272977.039262 0.6068720887 0.8590081953 0.7596189832 -0.3531306504 -0.2537414383 -0.5058775449
45594061.982803 0.5655025473 0.8204960588 0.7365541801 -0.3247222130 -0.2407803343 -0.4957738458
45915146.926344 0.5314099105 0.7863399911 0.7202074672 -0.2987712172 -0.2326386933 -0.4875687739
46236231.869885 0.5054214011 0.7570249190 0.7107061510 -0.2758700846 -0.2295513165 -0.4811548344
46557316.813426 0.4882106227 0.7330521966 0.7080126810 -0.2566250692 -0.2315855535 -0.4764271274
46878401.756967 0.4802622036 0.7149401357 0.7119567246 -0.2416228074 -0.2386393963 -0.4733173283
47199486.700508 0.4818442960 0.7032109211 0.7222743061 -0.2313904555 -0.2504538405 -0.4718204656
47520571.644048 0.4929929272 0.6983643355 0.7386486906 -0.2263542860 -0.2666386412 -0.4720100494
47841656.587589 0.5135107251 0.7008409773 0.7607472113 -0.2268022455 -0.2867084796 -0.4740387318
48162741.531130 0.5429804987 0.7109795435 0.7882487435 -0.2328556493 -0.3101248493 -0.4781238942
48483826.474671 0.5807919457 0.7289738809 0.8208579835 -0.2444539216 -0.3363380242 -0.4845199593
48804911.418212 0.6261778240 0.7548356510 0.8583048529 -0.2613543110 -0.3648235130 -0.4934813399
49125996.361753 0.6782546651 0.7883675850 0.9003298077 -0.2831462212 -0.3951084439 -0.5052213639
49447081.305294 0.7360627838 0.8291506086 0.9466581196 -0.3092776364 -0.4267851473 -0.5198729722
49768166.248835 0.7986009921 0.8765459704 0.9969678665 -0.3390895480 -0.4595114441 -0.5374564224
50089251.192375 0.8648528881 0.9297113619 1.0508571287 -0.3718535606 -0.4929993275 -0.5578578013
50410336.135916 0.9338035146 0.9876282998 1.1078156336 -0.4068080904 -0.5269954242 -0.5808202095
50731421.079457 1.0044471216 1.0491370704 1.1672049699 -0.4431896110 -0.5612575106 -0.6059474593
51052506.022998 1.0757883014 1.1129754103 1.2282498073 -0.4802569523 -0.5955313492 -0.6327184581
51373590.966539 1.1468395896 1.1778177289 1.2900407360 -0.5173082913 -0.6295312983 -0.6605094377
51694675.910080 1.2166186391 1.2423127654 1.3515477920 -0.5536918062 -0.6629268329 -0.6886209591
52015760.853621 1.2841473764 1.3051187577 1.4116427528 -0.5888116906 -0.6953356858 -0.7163070670
52336845.797161 1.3484544300 1.3649360970 1.4691279954 -0.6221312658 -0.7263231642 -0.7428048312
52657930.740702 1.4085809573 1.4205378127 1.5227699979 -0.6531743861 -0.7554065712 -0.7673634267
52979015.684243 1.4635891528 1.4707980046 1.5713361861 -0.6815254856 -0.7820636671 -0.7892725189
53300100.627784 1.5125724312 1.5147176572 1.6136344111 -0.7068278386 -0.8057445926 -0.8078898185
53621185.571325 1.5546666052 1.5514464395 1.6485545867 -0.7287792290 -0.8258873762 -0.8226672105
53942270.514866 1.5890621396 1.5802984869 1.6751116981 -0.7471244642 -0.8419376754 -0.8331740227
54263355.458407 1.6150184469 1.6007601233 1.6924885447 -0.7616450128 -0.8533734342 -0.8391151106
54584440.401948 1.6318817815 1.6124881960 1.7000754075 -0.7721472850 -0.8597344965 -0.8403409110
54905525.345488 1.6391082414 1.6152991127 1.6975027248 -0.7784523146 -0.8606559267 -0.8368467980
55226610.289029 1.6362925194 1.6091505280 1.6846622845 -0.7803903814 -0.8559021380 -0.8287601465
55547695.232570 1.6232014078 1.5941194418 1.6617127633 -0.7778040431 -0.8453973646 -0.8163153987
55868780.176111 1.5998089808 1.5703817246 1.6290668646 -0.7705619204 -0.8292470604 -0.7998198042
56189865.119652 1.5663283765 1.5381982970 1.5873597434 -0.7585834651 -0.8077449114 -0.7796148320
56510950.063193 1.5232337673 1.4979121162 1.5374014628 -0.7418722103 -0.7813615569 -0.7560399059
56832035.006734 1.4712659877 1.4499578064 1.4801193055 -0.7205522443 -0.7507137434 -0.7294055621
